name,price
Samantha Shields,149.8952175
Joseph Walker,282.0494042
Tracy Hernandez,215.0596081
Vicki Fox,41.51250582
Louis Campos,277.9062585
Justin Scott,208.0660064
Megan Vaughn,289.9564106
Mary Hughes,15.21373926
Anita Fleming,58.24742383
Alyssa Melendez,273.6593194
Joshua Foster DDS,253.4093833
Lisa Smith,203.9611381
Kathy Lee,265.446304
Bethany Park,233.6891667
Joshua Butler,239.8213879
Danielle Potter,204.5385362
Kenneth Robinson,152.7840745
Eric Pineda,111.0479315
James Dorsey,68.90463624
Michael Miller,129.6049475
Danielle Martinez,45.94938674
Gary Young,212.2982372
Lisa Decker,275.7158848
Kayla Randolph,232.8220215
Peggy Thompson,124.4664752
Alex Cooper,170.205336
Joanne Wilson,229.6136723
Maria Adams,141.7128665
Julie Horton,276.5816247
Jeffrey Galvan,210.5061915
Christopher Johnson,268.63027
Jennifer Arias,59.59468056
Jocelyn Bell,84.95454821
Eric Brown,133.4007225
Devon Wright,29.21576875
Rodney Robles,158.9838923
Kara Austin,271.4672561
Jeffrey Tanner,203.7433126
Shaun Nunez,153.1987664
Daniel Mccall,143.271503
Frank Owen,233.2015374
Beth Johnson,128.7923576
Joshua Clark,190.9113668
Gary Jones,52.3166247
Nancy Brown,115.9584052
Megan Roach,18.68239346
Lucas Ross,221.1269463
Jerry Tucker,29.95199198
,Mr. Trevor Smith
Timothy Robles,76.08225475
Christopher Goodwin,78.12233209
Philip Wilson,22.8431316
Carrie Davis,295.0481315
Michael Daniel,229.951577
Bryan Valenzuela,236.1493796
Mrs. Robin Garner,79.14737521
Angel Thompson,284.7302014
Christopher Morgan,216.0131402
Brittany Walker,163.1107737
Shelby Mann,110.9021852
Jodi Wells,44.01734436
Terri Gibson,92.36081224
Vanessa Hernandez,105.2534499
Maria Russell,114.1452708
Stacy Moses,126.6504703
Amanda Schneider,288.471694
Catherine Lopez,182.0171244
Amanda White,12.31889758
Karina Spencer,128.1490023
Deborah Warren,139.7675022
Erica Dixon,168.6031566
Barbara Gray,140.7466665
,Mr. Tracy Davis MD
Deanna Watson,264.5411986
Michael Cox,136.7864833
Amy Myers,92.16016851
Patrick Hunter,170.4134515
Marvin Murphy,212.4152504
Janice Graves,223.7037682
Brooke Pierce,171.9383085
Adam Wells,280.2602417
Amanda Atkins,283.4268495
Gary Ruiz,132.504823
Tina Wallace,72.91326395
Casey Oconnell,16.79606077
Nancy Mendoza,281.3890295
Luis Nguyen,34.19827441
William Graves,111.5016422
Sean Brennan,269.2286668
Matthew Sellers,53.50349547
Dorothy Bradley,199.459603
Haley Flores,252.2914062
Melissa Johnson,32.70467677
Samuel Tran,199.8864146
Amanda Patterson,49.03325819
Albert Roach,183.3743011
Jamie Huffman,36.83993962
James Hamilton,265.6302103
Joseph Bird,18.06044758
Sarah Contreras,141.4141417
Joshua House,65.77031576
Tamara Molina,255.2535664
Max Maxwell,240.0443014
Jason Daniels,269.6365982
Jordan Coleman,250.0974184
Jasmine Jones,33.93281405
Jessica Garcia,231.8803086
Aaron George,138.812708
Chelsey Anderson,41.35053236
Rebecca Perez,146.2313884
Duane Thompson,75.06433497
Curtis Clayton,138.0563371
George Gonzalez,221.5737986
Casey Ford,94.18806784
Margaret Johnston,61.24599434
Eric Mcclure,238.8775355
Nathan Taylor,4.820334075
Kayla Parker,222.3600766
Doris Obrien,206.9493221
Brooke Taylor,34.74615015
Kathryn Garrett,266.1885038
John Cruz,205.1406652
Christina Cannon,98.5941474
Susan Lewis,269.3323662
Pamela Sanchez,193.7780783
Ms. Stacey Wiley DDS,200.3904296
Melissa Johnson DDS,201.4509484
Lori Morris,38.0476094
Daniel Soto,225.1621402
Karl Davis,92.08925112
Lisa Graves,122.8564118
Eric Ray,178.344085
Mark Garcia,229.2470277
Allison Alvarez,275.3024614
Rachel Williams,44.81715456
Linda Mitchell,47.44468727
David Shelton,158.7084813
Vanessa Long,121.744973
Misty Martin,176.9310069
Daniel Gregory,132.8910493
Mitchell Jones,253.9716803
Dawn Scott,246.036131
Emily Horn,287.4666523
Catherine George,14.61491995
Hunter Carlson,218.0977601
Thomas Baldwin,275.4145594
Amy Sellers,91.87350268
Alicia Clark,241.5859155
Sara Lewis,158.863849
Ashley Lopez,77.89293291
Terry Alvarado,161.9498178
Danielle Sandoval,83.13645641
Jesse Jones,214.8029616
Lisa Hess,133.2037916
Christina Mason,284.4863867
Mary Bell,32.08889594
Martin Ramirez,1.10921244
Stacy Smith,161.8260635
Carla Rodriguez,113.1454481
Johnny Stout,134.002236
Mrs. Jennifer Rodriguez,256.0154481
Michelle Thompson,196.6754605
Lisa Lyons,148.9559785
Michael Coleman,262.2090763
Lindsey Williams,99.95620763
Karen Hoffman,186.1046153
Jenny Jones,189.5577104
Steven Knight,282.995761
Michael Franklin,116.8742571
Mason Ross DDS,235.5549236
Terry Levine,151.5220714
Catherine Fletcher,36.59268024
Deanna Jones,196.9406069
Christopher Mitchell,22.42047146
John Owens,191.4434257
Stephanie Davis,287.1991494
Joseph Ford,264.9354841
Matthew Russell,141.2492947
Danielle Burke,75.90363417
Stephanie Cunningham,220.9939809
Brian Proctor,263.6358197
Michael Swanson,291.5713603
Daniel Santos,49.26348169
April Hoffman,203.4855796
Stephanie Thomas,249.666722
Brianna Garcia,183.3322335
Shannon Berger,125.2597844
Mrs. Kathleen Mays,238.1656066
Michelle Park,150.4001203
Laura Reynolds,20.08924577
Ashley Kaiser,218.399504
Reginald Owens,46.55328685
Michael Conway,84.09316114
Sheila Pham,5.713231688
Christie Smith,70.21735457
Allison Carroll,27.65684629
Donna Perez,187.3279401
Sierra Richmond,299.4492042
Steven Wallace,173.0025685
Jeremy Thompson,106.6102612
Jennifer Mccormick,142.7564741
Eric Garcia,27.56450393
Matthew Beasley,248.9927372
Jason Robinson,249.4550365
Vicki Espinoza,285.9638855
Steven Snyder,182.0351514
Michelle Randolph,70.72106315
Michelle Francis,10.01541777
Steven Baker,293.7505039
Zachary Johnson,36.97003142
Marc Velasquez,174.3901749
John Carr,50.11746076
Kimberly Castillo,243.873678
Jay Lopez,286.8001088
Amanda Bridges,81.85722081
Jessica Swanson,60.96199005
Jose Gonzalez,77.84428182
Teresa Wright DVM,67.20289619
Michael Gutierrez,185.8465011
Hannah Marshall,251.8797929
Janice Davis,290.3767318
Jessica Crawford,254.2161442
Brian Bean,293.1768543
Edward Perez,217.694778
Adam Miller,49.28081579
Veronica Gray,140.9945255
Linda Turner,238.5612942
Debra Roberts,69.38949206
David Sampson,77.05304682
Sarah Cochran,138.6132102
Regina Holland,151.2011694
Mario Ortiz,27.08442817
Maria Gonzalez,164.6440389
Albert Perez,163.1980752
Daisy Mccarthy,87.96439172
Anna Leonard,75.54719134
Catherine Mosley,188.3490593
April Miranda,82.64651651
Michael Walker,288.9294858
Abigail Lam,255.3722151
Alan Graham,92.78682106
Jennifer Diaz,77.85479921
Sean Rogers,186.3926468
Anthony Jackson,200.012596
William Taylor,117.9694277
Richard Robinson,200.9108703
Nicholas Barnes,219.4003858
Brittany Austin,233.7352503
Robin Schmidt,96.69826813
Kendra Monroe,226.0007767
Nancy Grant,23.79829866
Nicole Grant,155.9845125
Courtney Thompson,52.85276041
Jeanette Washington,291.525558
James Yates,224.8736142
Justin Knox MD,115.9751733
Melissa Thompson,200.8616238
Steven Lee,140.357855
Allison Fisher,231.493857
Mark Phillips,197.2517291
Elijah Harrison,151.5804694
Paul Farley,9.419976358
Jennifer Cole,47.39545601
Michael Tucker,146.7478801
David Steele,276.1640965
Monica Hodges,203.3130423
Scott Wallace,23.24585982
Antonio Paul DDS,93.39602908
Melissa Wright,68.62696415
Stephanie Price,27.22765203
Denise Kennedy,233.4665428
Melissa Walsh,177.8587959
Leslie Spence,156.2011959
Dr. Rachel Walker,144.4395327
Donald Horn,13.06347134
Christopher Rojas,94.08806986
Robert Crawford,216.6530778
Larry Brown,174.1807324
Becky Swanson,245.854615
Gary Howard,25.93975342
Christopher Marks,111.8467919
Bonnie Alexander,136.6295853
Brandon Stevens,77.20691708
Lori Guerra,99.72772588
Michele Alvarado,243.9872024
Christine Lee,8.809339101
Jamie Fry,159.7067216
Christopher Perez,102.943584
Matthew Carter,194.2873257
Jason Hunter,78.76406316
Tyler Henry,186.9624462
Tiffany Harris,17.69659156
Matthew Young MD,39.12254966
Juan Brewer,152.9624792
Mark Riggs,44.1758436
Brittany Stewart,273.5307309
Terry Davis,271.779368
Jessica Oneill,157.5131207
Kimberly Ortiz,55.25093947
Zoe Walls,248.8666069
Sara Wallace,155.8794176
Nicole Jenkins,291.5121227
Austin Kelly,85.87572125
Sarah Knox,169.1586193
Alison Carroll,115.3401313
Robert Buchanan,163.3260388
Penny Wilson,178.7969799
Leslie Perez,77.95375736
Brittney Marquez,149.1772445
Andrew Bird,265.9158101
Maria Hughes,12.57040265
Clayton Williams,31.850547
Mary Pittman,92.02540242
James Garner,81.96609867
Randy Middleton,117.0928987
Alexis Gardner,83.35923458
Laurie Garner,145.0603215
Danny Bush,111.9976845
Joseph Smith,291.0800293
Edgar Armstrong,185.9187088
Samantha Scott,97.8742131
Troy Coleman,74.57492247
Brian Young,130.9974595
Timothy Perez,113.6574668
Sierra Nguyen,110.8481766
Cynthia Murphy,296.0078137
Julie Diaz,269.4894015
Andrew Silva,46.15639765
Gary Costa,287.0365933
Jasmine Berg,127.1426355
Glenda Brown,85.60391824
Jonathan Boone,172.4624408
Cynthia Jimenez,51.80996198
Cynthia Morgan,283.3294115
Dwayne Browning,14.24525264
Brittany Lewis,150.9075783
Zachary Johnson,139.6464165
Kayla Wilson,48.84395071
Andrew Doyle,245.0864465
Jennifer Parks,12.79843948
Daniel Phelps MD,176.735085
Lindsey Quinn,57.57356582
Brian Walker,34.96349578
Bradley Curry,104.0291615
Roy Cohen,148.4924569
David Black,148.4850266
Julie Gonzales,275.8513843
Paula Williams,190.6605351
James Clark,117.5715047
Christopher Robinson,14.26584056
William Carr,85.40738917
Todd Dunlap,38.32006005
Kimberly Morales,206.4438618
Jesse Welch DDS,267.5034898
Laura Leblanc,205.9617908
Susan Parker,7.389760853
Laurie Harris,229.6976024
Natalie Lawrence,86.76833663
Kara Hanson,275.4377145
Joseph Walker,135.4741342
Gregory Davis,155.6667394
Paul Erickson,192.4996457
Preston Holmes,36.86205402
Joy Buck,40.94451902
Brian Sherman,279.4530254
Brandon Davis,17.82461557
Patricia Hamilton,63.2328385
Shawn Garcia,227.491116
William Stone,48.99103482
Brian Cunningham,294.7646142
Shawn Norman,113.8520429
Evan Ibarra,32.32820193
Logan Porter,157.574472
Kerry Gibson,216.9486908
Christine Parsons,232.117075
Erica Chung,204.1409177
Alan Collins,29.58632408
John Robinson,60.37353075
Monique Santos,82.08256587
Nicole Mason,190.2387349
Michael Knight,238.7576833
John Bishop,18.29168554
Christopher Odom,282.9931871
Michael Walker,149.8428493
Crystal Wall,187.5868027
Christian Ramirez,258.4106206
Kevin Rowland,185.6410425
Candice Mcintosh,266.2706673
Leslie Hoffman,282.0595113
James Johnson,263.3739193
Jennifer Shepherd,183.9723914
Susan Tucker,187.4994162
Michele Harvey,271.0984188
Teresa Collins,186.971541
Jonathan Leblanc,128.2066648
Stephanie Morgan,209.8417398
Michael Duran,67.48301306
Daniel Cannon,193.3728586
Kayla Butler,157.4052214
Jimmy Harrell,162.6953645
Jeffery Fuentes,32.984417
Lucas Rivera,280.9708055
Mark Le,197.9575702
Taylor Myers,92.37292177
Robert Berger,41.58251872
Victor White,71.28349376
Caroline Powell,59.57791041
Erica Austin,225.3624114
Douglas Henry,260.1867786
Monica Miller,45.66425505
Kimberly Martin,42.84980233
Felicia Larson,184.2056338
Cassandra Frazier,19.26672707
Heather Phelps,119.0145624
John Hart,181.2802443
Meredith Moore,84.42598279
Isabel Pratt,24.78342559
Misty Martin,269.9902036
Jessica Richards,64.72664573
Margaret Campbell,174.2986324
Michael Frazier,47.5799292
Michael Sharp,115.6658502
Cindy Pena,152.2234362
Jacob Dominguez,153.4779672
Cody Scott,66.56588387
Nicole Coffey,118.1952751
Crystal Snyder,155.4661092
Matthew Love,285.0975409
Marcus Ortega,188.1094588
Jason Jackson,99.20589923
Daniel Ramos,58.31985367
Raymond Wilson,200.3855625
Lindsey Garcia,170.9951265
Donna Orr,40.46338096
Wendy Horn,5.929938406
Mario Mclaughlin,90.33380664
Benjamin Barron,20.67124478
Mark Moss,33.79532722
Travis Garza,82.87258331
George Lopez,0.942247688
Gabriel Barnes,69.59826205
Daniel Johnson,214.52403
Mitchell Davis,158.7827112
Mark White,56.21176867
Michael Foster,115.2422325
Pamela Solis,66.64708198
Maxwell Frost,0.006023502
Chad Jones,67.87794806
Don Mcdaniel,228.5918739
Lisa Morrison,73.99054689
Jeffrey Clark,239.4386554
Melissa Santiago,128.2616391
Jason Adams,21.57128968
Mrs. Wendy Myers,263.6809245
Norman Wade,99.62709317
Roberto Brown,215.0393467
Casey Wright,280.2032307
Juan Rivera,91.13816713
Terry Gallegos,268.5844733
Timothy Jones,153.2228831
Sarah Crawford,230.5178921
Christopher Hammond,263.0958332
Ashley Cantu,285.4035791
Mathew Harris,46.60501825
David Williams,193.4019531
Catherine Novak,184.8954159
Jonathan Cobb,42.21066367
Elizabeth Alexander,98.44514553
Michelle Fisher,77.16597054
David Griffith,180.0253758
Suzanne Murray,178.4727015
Antonio Beasley,28.09527269
Terry Hobbs,216.5892977
Kathleen Chan,211.1899937
Audrey Adkins,285.6616197
Jonathan Patel,148.8803996
Micheal Baker,134.5542406
Brandon Stein,164.6600325
Annette Douglas,10.02846956
Jeffery Webb,269.1493543
Michael Miller,200.0992596
Cassandra Mcintyre,127.0227848
Brittany Allen,215.7370745
Erin Robinson,79.41903827
Anthony Sims,77.62412955
Craig Jones,51.50213971
Annette Peterson,228.6450015
Victor Reed,45.41500465
Nathan Love,84.66811649
William Chavez,17.55060564
Patrick Kennedy,203.3891368
Andrea Jones,246.2089544
Michele Mathews,59.39395122
Yolanda Romero,155.2585808
Abigail Beck,26.82615918
Christopher Hughes,261.934458
Kristina Gutierrez,293.9955524
Cristina Cervantes,145.7719613
Victor Johnson,32.81941552
Lauren Page,111.9234731
Charles Orozco,65.25318711
Andrea Bowen,30.27521428
Caleb Smith,213.5434658
Christine Bradford,291.8448556
Pamela Lee,128.3788861
Ronald Steele,287.8604109
Tami Lynch,123.3850543
Thomas Glenn,124.1799535
Melinda Aguilar,267.4989809
Martin Harris,1.752357195
Karen Hunter,139.0751757
Donald Leon,66.84670418
Frances Lewis,5.522938102
Cesar Jackson,182.3282967
Carla Green,69.4092923
Angela Le,167.3410828
Maria Bryant,66.38307671
David Cisneros,67.6363251
Amanda Henderson DVM,6.139394348
Anthony Choi,299.6261389
Ricardo Barnes,68.20083729
Ashley Davis,125.0057838
Patricia Maxwell,254.0100376
Michael Miller,52.69843399
Carla Carter,191.6978083
Rachael Oliver,268.245856
Donald Gardner,70.51295454
Brad Garcia,227.6456093
Megan Smith,5.820828256
Anthony Torres,214.6144194
Karen Smith,201.4517221
Teresa Robinson,68.36915651
Gregory Morris,58.53092312
Lisa Holmes,17.99530629
Lisa Navarro,97.51500773
Sabrina Michael,243.4277732
Susan Matthews,200.4123061
John Kim,51.5370261
Sara Sutton,189.5221667
Jeremy Glover,278.9105668
William Carter,23.2168065
Krystal Cortez,56.11154916
Spencer Mccarthy,279.59954
Troy Gardner,104.5532918
Peter Flores,74.41065758
Angela Shelton,146.4098961
John Burgess,108.6373043
Aaron Cook,184.4642876
Lisa Dennis,211.3784263
Brenda Navarro,298.8288141
Kayla Hall,9.281220883
Katelyn Conner,40.76078965
Alexandra Bell,143.3930959
Ann Wilson,225.5158007
Colleen Snow,263.6734719
Mrs. Lisa Pham,189.8902208
Scott Taylor,247.3829686
Donald Wood,210.8807336
Dawn Salas,143.5431985
Aimee Wilson,130.9109037
Dana Reyes,163.0410422
Zoe Robinson,154.7020471
Bradley Ryan,5.450063924
Katherine Hopkins,82.65015724
Brandon Cervantes,288.2269863
Lisa French,178.2685547
Justin Johnson,29.62228179
Amanda Johns,126.1294179
Ryan Shea,97.27702498
Kyle Hart,189.1208858
Kari Jones,155.7406302
Matthew White,264.0155109
Leah King,26.05865282
Katherine Bowers,102.6925911
Emily Gonzalez,115.5333546
Dylan Williamson,192.1510027
Matthew Jordan,231.3469853
Corey Williams,282.7309243
Deanna Braun,99.44804527
Thomas Harrell,184.4071906
Ronald Schmidt,88.63393734
Thomas Johnson,113.6281602
Angela Lopez,6.367848541
Tina Moore DDS,25.28908649
Ashley Scott,30.48874849
Michelle Higgins,142.4860124
Cynthia Buck,280.1626254
Sandra Baker,169.9576392
,Mr. Jake Ortiz
Amanda Rivers,45.07753957
Amy Cameron,240.8597059
John Wood,172.4028299
Robert Gonzalez,116.3387688
Kevin White,122.7698804
Douglas Martinez,68.86292703
Cynthia Wright,212.2051744
Mike Burton,156.6284971
Kelly Suarez,103.3521319
Carla Anderson,176.7812897
Crystal Ewing,76.54600803
Rebekah Brown,248.6881708
David Love,214.9826231
Katie Beltran,58.33327125
Charles Collins,82.98169237
Timothy Long,57.81080932
Kyle Castro,257.8598271
Charles Atkinson,201.2519498
Gregg Robles,243.9415433
Joseph Dodson,231.7140953
Richard Morris,205.6853551
Joshua Jones,51.99516227
Kathryn Ray,297.680077
David Barber,265.7787889
Ashley Montgomery,91.98527468
Erin Torres,162.2600567
Theodore Perry,54.28283978
Christopher Dixon,151.5542565
Michael Lee,222.5983255
,Mr. James Gay
Brittany Brandt,48.31482285
Rebecca Pena,40.5042865
Harold Harris,30.28051132
Alan Smith,136.7173873
Lynn Petersen,119.288704
Alex Williams,125.2351462
Mrs. Maria Johnson,140.6180002
Teresa Ramirez,68.89411817
Jessica Williams,211.2927337
Eric Stokes,141.4352496
Sarah Young,165.8898062
Nicholas Hinton,175.5324232
David Merritt,22.80591247
Brandy Murray,118.5845901
Melissa Lewis,263.6012569
Adam Johnson,229.0701726
Austin Roberts,40.1212007
Ashley Smith,115.872854
Kimberly Wheeler,286.1048132
Sherry Coffey,136.3706913
Gabriel Luna,218.2138474
Pedro Warren,264.3412226
Shannon Hill,105.9989784
Sydney Michael,207.9367705
Michael Jordan,29.86397986
Douglas Taylor,131.1591051
John French,76.02496714
Thomas Mueller,172.5074853
Gina George,297.4892429
Terri Solis,198.9565116
Pamela Brown,157.6790093
Stacy Hunter,1.245616373
Tracy Potter,200.4398125
Melissa Clark,169.3693556
Melanie Wood,220.5903602
Alexander Cook,50.63488972
Susan Mitchell,23.27699619
Lisa Johnson,185.2114604
Paul Bender,194.7100905
Jennifer Chase,131.0536279
Jennifer Bridges,115.2349524
George Mejia,272.4807622
Amanda Baker,19.97575403
Chad Lowery,298.9512803
Jordan Barnes,274.3749866
Dawn Williams,170.5174558
Patrick Bryant,41.91691624
Erin Montes,58.17898989
Jerry Torres,73.79346394
Terry Bell,139.347076
Walter Heath,131.364057
Paul Valenzuela,155.3213236
Leslie Potter,224.4556811
Robin French,213.5922722
Catherine Garcia,229.7484109
Todd Nicholson,109.7546872
Courtney Allen,223.172591
Dominique Brandt,269.0156148
Leslie Bates,88.37541932
Kathleen Hood,123.2716562
Jacob Williams,13.87386866
Mary Mcintosh,164.9985798
Christine Franco,145.3713441
Zachary Hartman,293.8194973
Angela Brown,180.6236926
David Drake,190.8301029
Sarah Roberts,155.4786639
Victoria Harmon,177.2915327
Lisa Whitehead,73.77932541
Chad Barton,261.4782044
Michael Mitchell,0.776393292
Robert Randall,29.10321786
Bradley Martin,267.5114108
Joshua Burton,198.0253385
Monica Simpson,85.30746482
Rebecca Cummings,172.9983509
Jennifer Roman,179.4036754
Rebecca Allen,283.0553776
Samantha Scott,82.19310325
Donna Villegas,206.4702019
Christopher Garcia,11.89135836
Nathan Rice,286.493476
Robert Calhoun,249.4868453
Rachel Rodgers,216.0408353
Richard Nelson,240.7594341
Christopher Roberts,245.3514521
Morgan Rodriguez,32.27670638
Zachary Randolph,225.7887555
Eric Contreras,288.3745891
Kristi Rhodes,119.3859289
Kristina Frey,80.25651015
Sherry Nixon,287.3655167
Natasha Davidson,246.8218988
William Miller,269.679928
Christopher Sellers,94.86648822
Michael Graham,48.7610982
Margaret Johns MD,161.6038394
Jody Salinas,180.1989761
Zachary Elliott,159.6862194
Jeremy Peters,110.9582328
Brian Diaz,30.15574115
Elizabeth Gallegos,31.9080664
Brian Gibson,75.94251268
Cathy Baker,147.1006139
Lisa Smith DVM,236.5908451
Mitchell Campbell,180.9556864
Ryan Powers,216.6528185
Andrea Moore,38.16221484
Zachary Wilson,276.3569897
Ryan French,62.5865192
Wesley Russell,278.6145834
Gary Lopez,46.32122583
Matthew Baker,137.388376
Ronnie Chavez,184.4054399
Travis Mercer,112.4718597
Lee Yang,255.9833911
Felicia King,57.69285928
Catherine Smith,140.357616
Ronald Villegas,224.9293361
Sarah Dennis,244.4096272
Crystal Blair,242.319202
Robert Lynch,115.5117245
Emily Tucker,51.35281128
Darrell Holloway,217.8399207
Ashley Kent,82.97497851
Stephanie Peterson,185.2136091
Keith Lopez,185.5249
Sydney Harris,40.63858373
,Mr. Kenneth Robinson
Sarah Alexander,69.9170082
Stephanie Scott,21.33834022
John Armstrong,31.11673603
Miguel Gibbs,65.99821493
Amber Hudson,236.807284
Kimberly Burgess,65.40108642
Steve Holloway,231.4019805
Clayton Santana,260.9855337
Christopher Henson,210.3469533
Dr. Steven Barnes,28.35577086
Nicole Ray,282.6651827
Regina Lee,152.2753185
Taylor Foster,77.92214881
Natasha Ali,244.8883729
Nicole Lawson,93.91949481
Diana Hood,239.9439808
Pamela Allison,247.7775261
Bradley Evans,174.7647044
Darius Lindsey,11.404432
Carolyn Miller,10.19107213
Amanda Ramos,29.46384147
Michael Ramirez,102.7129163
Robert Moore,147.9886361
Toni Baker,263.9045078
Mrs. Miranda Terry,123.1922823
Jenna Richardson,218.69238
Danielle Buchanan,12.44346621
Rebecca Allen,76.27399989
Haley Sanchez,230.6731978
Jennifer Burns,86.31865685
Melissa Smith,107.0938677
Kevin Brady,288.6177533
David Stanley DDS,57.61368388
Sarah Perez,262.0976711
Ellen Roberts,165.6137192
Daniel Jackson,30.26122058
Mary Fisher,298.7662435
Timothy Cooper,42.23994953
Sean Hernandez,8.030737072
Veronica Adams,29.8324349
Perry Moody DDS,37.18493448
Colin Dunlap,65.74855448
Jason Cooley,132.7809287
Jennifer Harmon MD,132.3505912
Raymond Hernandez,265.2601917
Teresa Johnson,134.3897391
Matthew Davis,185.6319592
James Herrera,185.6981003
Andre Bennett,6.034738351
Jeff Graham,130.5617949
Victor Ramirez,25.78686897
James Ryan,180.4020723
Jose Aguilar,21.74317987
,Mr. James Kaiser
Timothy Green II,82.78643341
Thomas Jones,254.2524739
James Robinson,26.11202779
Krista Russo,288.900487
Timothy Haas,262.5959754
Charles Stanley,88.00575553
Susan Decker,265.6109806
Adam Hanson,230.7089714
Terry Lynn,164.6880301
Eileen Bishop,201.6260784
Dwayne Spencer,80.71472691
Lori Mullins,77.27596366
Kaitlyn Lucas,155.7872997
Patricia Allen,290.8798184
Kyle Hamilton,155.2623932
Jill Lane,140.3699805
Lauren Boone,141.2986263
Jonathan Love,262.7911943
Lisa Smith,82.40139711
Dawn Burnett,183.0666754
Nathan Beck,99.50296151
Patricia Gonzalez,230.2715343
Sheila Watkins,262.2190383
Leon Sharp,153.3704197
